[0.000000] (-) TimerEvent: {}
[0.040860] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/respaldo\n'}
[0.040903] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/respaldo/mantis_hex.c\n'}
[0.040939] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/respaldo/Makefile\n'}
[0.040975] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/respaldo/.gitignore\n'}
[0.041011] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis\n'}
[0.041047] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis/mantis.c\n'}
[0.041084] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis/Makefile\n'}
[0.041119] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis/mantis.py\n'}
[0.041154] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis/.gitignore\n'}
[0.041189] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis_hex\n'}
[0.041224] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis_hex/__init__.py\n'}
[0.041258] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/controllers/mantis_hex/mantis_hex.py\n'}
[0.041293] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/launch\n'}
[0.041334] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/launch/webots_mantis.launch.xml\n'}
[0.041400] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/models\n'}
[0.041434] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/models/B_collider.dae\n'}
[0.041468] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/models/C.dae\n'}
[0.041500] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/models/B.dae\n'}
[0.041963] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/models/A_collider.dae\n'}
[0.042012] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/models/base.dae\n'}
[0.044195] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/models/base_collider.dae\n'}
[0.044259] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/models/C_collider.dae\n'}
[0.044326] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/models/A.dae\n'}
[0.045318] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos\n'}
[0.045434] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds\n'}
[0.045486] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/SandyGround.proto\n'}
